Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period_Cumulative_PnL
FARTCOINUSDT,Long,0.455 USDT,"1,458,384","663,127.20 USDT","-158,038.83 USDT",-23.83 %,02/09/2025 18:49 UTC,02/21/2025 15:40 UTC,,,2025-02-09 18:49:00,2025-02-21 15:40:00,2025-02-10 03:49:00,2025-02-22 00:40:00,2025-02-10 03:49 KST,2025-02-22 00:40 KST,158038.83,-1,-158038.83,663127.2,663127.2,200288.23999999996,200288.23999999996
SPXUSDT,Short,0.597 USDT,"16,698","9,967.04 USDT",-713.38 USDT,-7.16 %,02/09/2025 18:50 UTC,02/10/2025 00:52 UTC,,,2025-02-09 18:50:00,2025-02-10 00:52:00,2025-02-10 03:50:00,2025-02-10 09:52:00,2025-02-10 03:50 KST,2025-02-10 09:52 KST,713.38,-1,-713.38,9967.04,9967.04,199574.85999999996,199574.85999999996
DOGEUSDT,Short,0.255 USDT,"301,815","75,818.95 USDT","-1,375.49 USDT",-1.81 %,02/09/2025 18:51 UTC,02/21/2025 15:39 UTC,,,2025-02-09 18:51:00,2025-02-21 15:39:00,2025-02-10 03:51:00,2025-02-22 00:39:00,2025-02-10 03:51 KST,2025-02-22 00:39 KST,1375.49,-1,-1375.49,75818.95,75818.95,198199.36999999997,198199.36999999997
SHIB1000USDT,Short,0.016 USDT,"4,824,570","75,822.94 USDT","-1,195.61 USDT",-1.58 %,02/09/2025 18:51 UTC,02/10/2025 08:15 UTC,,,2025-02-09 18:51:00,2025-02-10 08:15:00,2025-02-10 03:51:00,2025-02-10 17:15:00,2025-02-10 03:51 KST,2025-02-10 17:15 KST,1195.61,-1,-1195.61,75822.94,75822.94,197003.75999999998,197003.75999999998
WIFUSDT,Short,0.658 USDT,"265,944","174,911.37 USDT","9,904 USDT",5.66 %,02/09/2025 19:34 UTC,02/13/2025 19:47 UTC,,,2025-02-09 19:34:00,2025-02-13 19:47:00,2025-02-10 04:34:00,2025-02-14 04:47:00,2025-02-10 04:34 KST,2025-02-14 04:47 KST,9904.0,1,9904.0,174911.37,174911.37,206907.75999999998,206907.75999999998
1000PEPEUSDT,Short,0.01 USDT,"13,361,700","125,706.87 USDT","-8,415.12 USDT",-6.69 %,02/09/2025 19:34 UTC,02/21/2025 15:37 UTC,,,2025-02-09 19:34:00,2025-02-21 15:37:00,2025-02-10 04:34:00,2025-02-22 00:37:00,2025-02-10 04:34 KST,2025-02-22 00:37 KST,8415.12,-1,-8415.12,125706.87,125706.87,198492.63999999998,198492.63999999998
BRETTUSDT,Short,0.045 USDT,"1,672,390","74,471.53 USDT","-6,684.77 USDT",-8.98 %,02/09/2025 20:21 UTC,02/21/2025 15:40 UTC,,,2025-02-09 20:21:00,2025-02-21 15:40:00,2025-02-10 05:21:00,2025-02-22 00:40:00,2025-02-10 05:21 KST,2025-02-22 00:40 KST,6684.77,-1,-6684.77,74471.53,74471.53,191807.87,191807.87
1000BONKUSDT,Short,0.017 USDT,"9,755,900","169,050.24 USDT","13,971 USDT",8.26 %,02/10/2025 00:25 UTC,02/21/2025 15:40 UTC,,,2025-02-10 00:25:00,2025-02-21 15:40:00,2025-02-10 09:25:00,2025-02-22 00:40:00,2025-02-10 09:25 KST,2025-02-22 00:40 KST,13971.0,1,13971.0,169050.24,169050.24,205778.87,205778.87
1000FLOKIUSDT,Short,0.096 USDT,"1,586,319","149,653.33 USDT","-1,234.06 USDT",-0.82 %,02/10/2025 01:08 UTC,02/21/2025 15:40 UTC,,,2025-02-10 01:08:00,2025-02-21 15:40:00,2025-02-10 10:08:00,2025-02-22 00:40:00,2025-02-10 10:08 KST,2025-02-22 00:40 KST,1234.06,-1,-1234.06,149653.33,149653.33,204544.81,204544.81
SHIB1000USDT,Short,0.016 USDT,"4,763,580","78,079.84 USDT","3,913 USDT",5.01 %,02/10/2025 11:41 UTC,02/21/2025 15:39 UTC,,,2025-02-10 11:41:00,2025-02-21 15:39:00,2025-02-10 20:41:00,2025-02-22 00:39:00,2025-02-10 20:41 KST,2025-02-22 00:39 KST,3913.0,1,3913.0,78079.84,78079.84,208457.81,208457.81
WIFUSDT,Short,0.643 USDT,"212,379","129,827.28 USDT","-12,770.75 USDT",-9.84 %,02/13/2025 20:06 UTC,02/21/2025 15:39 UTC,,,2025-02-13 20:06:00,2025-02-21 15:39:00,2025-02-14 05:06:00,2025-02-22 00:39:00,2025-02-14 05:06 KST,2025-02-22 00:39 KST,12770.75,-1,-12770.75,129827.28,129827.28,195687.06,195687.06
FARTCOINUSDT,Long,0.335 USDT,"22,557","7,545.32 USDT",95.40 USDT,1.26 %,02/21/2025 17:39 UTC,02/21/2025 17:46 UTC,,,2025-02-21 17:39:00,2025-02-21 17:46:00,2025-02-22 02:39:00,2025-02-22 02:46:00,2025-02-22 02:39 KST,2025-02-22 02:46 KST,95.4,1,95.4,7545.32,7545.32,195782.46,195782.46
HYPEUSDT,Long,14.835 USDT,"1,586.88","23,541.36 USDT",-522.14 USDT,-2.22 %,03/06/2025 19:08 UTC,03/09/2025 18:20 UTC,,,2025-03-06 19:08:00,2025-03-09 18:20:00,2025-03-07 04:08:00,2025-03-10 03:20:00,2025-03-07 04:08 KST,2025-03-10 03:20 KST,522.14,-1,-522.14,23541.36,23541.36,195260.31999999998,195260.31999999998
