Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period
ETHUSDT,Long,"2,030.394 USDT",133.621,"271,303.25 USDT","-2,646.56 USDT",-0.98 %,03/04/2025 16:29 UTC,03/04/2025 16:36 UTC,"0.20 % 2,034 USDT","-2.48 % 1,979 USDT",2025-03-04 16:29:00,2025-03-04 16:36:00,2025-03-05 01:29:00,2025-03-05 01:36:00,2025-03-05 01:29 KST,2025-03-05 01:36 KST,2646.56,-1,-2646.56,271303.25,271303.25,854930.7199999997,2
SOLUSDT,Long,132.076 USDT,999,"131,944.36 USDT","7,507 USDT",5.69 %,03/04/2025 16:41 UTC,03/04/2025 17:31 UTC,5.92 % 139.90 USDT,-0.32 % 131.66 USDT,2025-03-04 16:41:00,2025-03-04 17:31:00,2025-03-05 01:41:00,2025-03-05 02:31:00,2025-03-05 01:41 KST,2025-03-05 02:31 KST,7507.0,1,7507.0,131944.36,131944.36,862437.7199999997,2
BTCUSDT,Short,"84,740.6 USDT",5,"423,703.00 USDT","-3,684.49 USDT",-0.87 %,03/04/2025 17:42 UTC,03/04/2025 18:04 UTC,,"-0.73 % 85,364 USDT",2025-03-04 17:42:00,2025-03-04 18:04:00,2025-03-05 02:42:00,2025-03-05 03:04:00,2025-03-05 02:42 KST,2025-03-05 03:04 KST,3684.49,-1,-3684.49,423703.0,423703.0,858753.2299999997,2
BTCUSDT,Short,"85,475.043 USDT",5,"427,375.21 USDT",361.77 USDT,0.08 %,03/04/2025 18:23 UTC,03/04/2025 18:27 UTC,"0.15 % 85,351 USDT",,2025-03-04 18:23:00,2025-03-04 18:27:00,2025-03-05 03:23:00,2025-03-05 03:27:00,2025-03-05 03:23 KST,2025-03-05 03:27 KST,361.77,1,361.77,427375.21,427375.21,859114.9999999998,2
BTCUSDT,Short,"85,209.463 USDT",3,"255,628.39 USDT","-2,575.11 USDT",-1.01 %,03/04/2025 18:31 UTC,03/04/2025 18:52 UTC,,"-1.07 % 86,130 USDT",2025-03-04 18:31:00,2025-03-04 18:52:00,2025-03-05 03:31:00,2025-03-05 03:52:00,2025-03-05 03:31 KST,2025-03-05 03:52 KST,2575.11,-1,-2575.11,255628.39,255628.39,856539.8899999998,2
ETHUSDT,Short,"2,172.011 USDT",133,"288,877.43 USDT","-5,459.07 USDT",-1.89 %,03/05/2025 05:44 UTC,03/05/2025 08:11 UTC,,"-1.83 % 2,212 USDT",2025-03-05 05:44:00,2025-03-05 08:11:00,2025-03-05 14:44:00,2025-03-05 17:11:00,2025-03-05 14:44 KST,2025-03-05 17:11 KST,5459.07,-1,-5459.07,288877.43,288877.43,851080.8199999998,2
BTCUSDT,Short,"87,199.516 USDT",7,"-610,396.61 USDT","-19,440.95 USDT",-3.18 %,03/05/2025 05:45 UTC,03/05/2025 10:34 UTC,,"-3.03 % 89,925 USDT",2025-03-05 05:45:00,2025-03-05 10:34:00,2025-03-05 14:45:00,2025-03-05 19:34:00,2025-03-05 14:45 KST,2025-03-05 19:34 KST,19440.95,-1,-19440.95,-610396.61,610396.61,831639.8699999999,2
ETHUSDT,Short,"2,214.694 USDT",99,"219,254.74 USDT","-1,004.71 USDT",-0.46 %,03/05/2025 08:37 UTC,03/05/2025 09:08 UTC,"0.08 % 2,212 USDT","-0.46 % 2,225 USDT",2025-03-05 08:37:00,2025-03-05 09:08:00,2025-03-05 17:37:00,2025-03-05 18:08:00,2025-03-05 17:37 KST,2025-03-05 18:08 KST,1004.71,-1,-1004.71,219254.74,219254.74,830635.1599999999,2
ETHUSDT,Short,"2,240.54 USDT",133,"297,991.82 USDT","-2,769.33 USDT",-0.93 %,03/05/2025 09:52 UTC,03/05/2025 10:31 UTC,"0.27 % 2,234 USDT","-0.86 % 2,260 USDT",2025-03-05 09:52:00,2025-03-05 10:31:00,2025-03-05 18:52:00,2025-03-05 19:31:00,2025-03-05 18:52 KST,2025-03-05 19:31 KST,2769.33,-1,-2769.33,297991.82,297991.82,827865.83,2
BTCUSDT,Short,"89,803.615 USDT",13,"1,172,880.56 USDT","2,606 USDT",0.22 %,03/05/2025 10:39 UTC,03/05/2025 14:16 UTC,"0.24 % 89,590 USDT","-1.00 % 90,710 USDT",2025-03-05 10:39:00,2025-03-05 14:16:00,2025-03-05 19:39:00,2025-03-05 23:16:00,2025-03-05 19:39 KST,2025-03-05 23:16 KST,2606.0,1,2606.0,1172880.56,1172880.56,830471.83,2
SOLUSDT,Short,148.49 USDT,"1,300","193,037.00 USDT",924.35 USDT,0.48 %,03/05/2025 10:52 UTC,03/05/2025 12:10 UTC,1.03 % 146.97 USDT,-0.05 % 148.57 USDT,2025-03-05 10:52:00,2025-03-05 12:10:00,2025-03-05 19:52:00,2025-03-05 21:10:00,2025-03-05 19:52 KST,2025-03-05 21:10 KST,924.35,1,924.35,193037.0,193037.0,831396.1799999999,2
BTCUSDT,Short,"88,843.232 USDT",13,"-1,154,962.02 USDT","10,097 USDT",0.87 %,03/05/2025 14:38 UTC,03/05/2025 16:21 UTC,"1.27 % 87,727 USDT","-0.71 % 89,474 USDT",2025-03-05 14:38:00,2025-03-05 16:21:00,2025-03-05 23:38:00,2025-03-06 01:21:00,2025-03-05 23:38 KST,2025-03-06 01:21 KST,10097.0,1,10097.0,-1154962.02,1154962.02,841493.1799999999,2
BTCUSDT,Short,"88,062.446 USDT",9,"792,562.01 USDT","-4,596.98 USDT",-0.58 %,03/05/2025 16:40 UTC,03/05/2025 16:57 UTC,"0.00 % 88,059 USDT","-0.52 % 88,520 USDT",2025-03-05 16:40:00,2025-03-05 16:57:00,2025-03-06 01:40:00,2025-03-06 01:57:00,2025-03-06 01:40 KST,2025-03-06 01:57 KST,4596.98,-1,-4596.98,792562.01,792562.01,836896.2,2
BTCUSDT,Long,"88,554.986 USDT",13,"1,151,214.82 USDT","16,408 USDT",1.43 %,03/05/2025 16:57 UTC,03/05/2025 17:44 UTC,"2.13 % 90,444 USDT",,2025-03-05 16:57:00,2025-03-05 17:44:00,2025-03-06 01:57:00,2025-03-06 02:44:00,2025-03-06 01:57 KST,2025-03-06 02:44 KST,16408.0,1,16408.0,1151214.82,1151214.82,853304.2,2
BTCUSDT,Long,"89,786.722 USDT",16,"1,436,587.55 USDT","2,571 USDT",0.18 %,03/05/2025 17:52 UTC,03/05/2025 22:19 UTC,"0.37 % 90,119 USDT","-1.07 % 88,830 USDT",2025-03-05 17:52:00,2025-03-05 22:19:00,2025-03-06 02:52:00,2025-03-06 07:19:00,2025-03-06 02:52 KST,2025-03-06 07:19 KST,2571.0,1,2571.0,1436587.55,1436587.55,855875.2,2
LTCUSDT,Long,103.37 USDT,999,"103,266.63 USDT",477.34 USDT,0.46 %,03/05/2025 18:29 UTC,03/05/2025 19:18 UTC,1.22 % 104.63 USDT,-0.47 % 102.88 USDT,2025-03-05 18:29:00,2025-03-05 19:18:00,2025-03-06 03:29:00,2025-03-06 04:18:00,2025-03-06 03:29 KST,2025-03-06 04:18 KST,477.34,1,477.34,103266.63,103266.63,856352.5399999999,2
BTCUSDT,Short,"92,132.209 USDT",5,"460,661.04 USDT","-2,196.12 USDT",-0.48 %,03/06/2025 05:07 UTC,03/06/2025 05:48 UTC,,"-0.41 % 92,515 USDT",2025-03-06 05:07:00,2025-03-06 05:48:00,2025-03-06 14:07:00,2025-03-06 14:48:00,2025-03-06 14:07 KST,2025-03-06 14:48 KST,2196.12,-1,-2196.12,460661.04,460661.04,854156.4199999999,2
BTCUSDT,Long,"92,715.866 USDT",9,"834,442.79 USDT","-7,130.47 USDT",-0.85 %,03/06/2025 05:57 UTC,03/06/2025 06:34 UTC,"0.07 % 92,780 USDT","-0.95 % 91,831 USDT",2025-03-06 05:57:00,2025-03-06 06:34:00,2025-03-06 14:57:00,2025-03-06 15:34:00,2025-03-06 14:57 KST,2025-03-06 15:34 KST,7130.47,-1,-7130.47,834442.79,834442.79,847025.95,2
BTCUSDT,Short,"91,040.952 USDT",13,"1,195,410.36 USDT","25,278 USDT",2.11 %,03/06/2025 06:35 UTC,03/06/2025 15:08 UTC,"1.87 % 89,370 USDT","-1.01 % 91,971 USDT",2025-03-06 06:35:00,2025-03-06 15:08:00,2025-03-06 15:35:00,2025-03-07 00:08:00,2025-03-06 15:35 KST,2025-03-07 00:08 KST,25278.0,1,25278.0,1195410.36,1195410.36,872303.95,2
SOLUSDT,Short,150.45 USDT,"1,332","-198,306.67 USDT","2,337 USDT",1.18 %,03/06/2025 06:59 UTC,03/06/2025 14:31 UTC,2.54 % 146.73 USDT,-1.34 % 152.50 USDT,2025-03-06 06:59:00,2025-03-06 14:31:00,2025-03-06 15:59:00,2025-03-06 23:31:00,2025-03-06 15:59 KST,2025-03-06 23:31 KST,2337.0,1,2337.0,-198306.67,198306.67,874640.95,2
BTCUSDT,Short,"91,158.179 USDT",13,"1,185,056.33 USDT","34,714 USDT",2.93 %,03/06/2025 15:44 UTC,03/06/2025 18:52 UTC,"3.44 % 88,128 USDT",,2025-03-06 15:44:00,2025-03-06 18:52:00,2025-03-07 00:44:00,2025-03-07 03:52:00,2025-03-07 00:44 KST,2025-03-07 03:52 KST,34714.0,1,34714.0,1185056.33,1185056.33,909354.95,2
BTCUSDT,Short,"89,724.906 USDT",10,"-892,510.63 USDT","17,351 USDT",1.94 %,03/07/2025 12:42 UTC,03/07/2025 17:46 UTC,"3.43 % 86,750 USDT","-1.21 % 90,819 USDT",2025-03-07 12:42:00,2025-03-07 17:46:00,2025-03-07 21:42:00,2025-03-08 02:46:00,2025-03-07 21:42 KST,2025-03-08 02:46 KST,17351.0,1,17351.0,-892510.63,892510.63,926705.95,2
SOLUSDT,Long,146.286 USDT,"1,126","164,718.39 USDT","3,552 USDT",2.16 %,03/07/2025 18:37 UTC,03/07/2025 19:03 UTC,3.13 % 150.86 USDT,,2025-03-07 18:37:00,2025-03-07 19:03:00,2025-03-08 03:37:00,2025-03-08 04:03:00,2025-03-08 03:37 KST,2025-03-08 04:03 KST,3552.0,1,3552.0,164718.39,164718.39,930257.95,2
SOLUSDT,Long,138.55 USDT,999,"138,411.45 USDT","-2,070.46 USDT",-1.50 %,03/08/2025 08:38 UTC,03/08/2025 15:06 UTC,0.42 % 139.13 USDT,-1.83 % 136.02 USDT,2025-03-08 08:38:00,2025-03-08 15:06:00,2025-03-08 17:38:00,2025-03-09 00:06:00,2025-03-08 17:38 KST,2025-03-09 00:06 KST,2070.46,-1,-2070.46,138411.45,138411.45,928187.49,2
BTCUSDT,Long,"83,578.58 USDT",5,"417,892.90 USDT","-2,197.55 USDT",-0.53 %,03/09/2025 14:03 UTC,03/09/2025 15:46 UTC,"0.24 % 83,782 USDT","-1.15 % 82,619 USDT",2025-03-09 14:03:00,2025-03-09 15:46:00,2025-03-09 23:03:00,2025-03-10 00:46:00,2025-03-09 23:03 KST,2025-03-10 00:46 KST,2197.55,-1,-2197.55,417892.9,417892.9,925989.94,2
SOLUSDT,Long,133.49 USDT,999,"133,356.51 USDT","-3,865.09 USDT",-2.90 %,03/09/2025 14:23 UTC,03/09/2025 16:37 UTC,0.25 % 133.83 USDT,-3.67 % 128.59 USDT,2025-03-09 14:23:00,2025-03-09 16:37:00,2025-03-09 23:23:00,2025-03-10 01:37:00,2025-03-09 23:23 KST,2025-03-10 01:37 KST,3865.09,-1,-3865.09,133356.51,133356.51,922124.85,2
BTCUSDT,Long,"82,834.075 USDT",5,"414,170.37 USDT",948.77 USDT,0.23 %,03/09/2025 17:17 UTC,03/09/2025 18:30 UTC,"0.56 % 83,300 USDT","-0.79 % 82,176 USDT",2025-03-09 17:17:00,2025-03-09 18:30:00,2025-03-10 02:17:00,2025-03-10 03:30:00,2025-03-10 02:17 KST,2025-03-10 03:30 KST,948.77,1,948.77,414170.37,414170.37,923073.62,2
ETHUSDT,Long,"2,027.735 USDT",198,"401,491.53 USDT","-3,753.35 USDT",-0.93 %,03/09/2025 18:03 UTC,03/09/2025 18:19 UTC,"0.36 % 2,035 USDT","-1.09 % 2,005 USDT",2025-03-09 18:03:00,2025-03-09 18:19:00,2025-03-10 03:03:00,2025-03-10 03:19:00,2025-03-10 03:03 KST,2025-03-10 03:19 KST,3753.35,-1,-3753.35,401491.53,401491.53,919320.27,2
SOLUSDT,Long,129.725 USDT,"1,333","172,923.34 USDT","-1,203.06 USDT",-0.70 %,03/09/2025 19:52 UTC,03/09/2025 20:01 UTC,0.16 % 129.93 USDT,-0.85 % 128.62 USDT,2025-03-09 19:52:00,2025-03-09 20:01:00,2025-03-10 04:52:00,2025-03-10 05:01:00,2025-03-10 04:52 KST,2025-03-10 05:01 KST,1203.06,-1,-1203.06,172923.34,172923.34,918117.21,2
BTCUSDT,Long,"81,559.273 USDT",13,"1,060,270.55 USDT","2,910 USDT",0.27 %,03/09/2025 21:31 UTC,03/10/2025 03:22 UTC,"1.39 % 82,694 USDT","-1.99 % 79,933 USDT",2025-03-09 21:31:00,2025-03-10 03:22:00,2025-03-10 06:31:00,2025-03-10 12:22:00,2025-03-10 06:31 KST,2025-03-10 12:22 KST,2910.0,1,2910.0,1060270.55,1060270.55,921027.21,2
SOLUSDT,Long,127.134 USDT,999,"127,007.20 USDT",9.35 USDT,0.01 %,03/09/2025 22:39 UTC,03/10/2025 03:49 UTC,1.51 % 129.06 USDT,-2.47 % 124.00 USDT,2025-03-09 22:39:00,2025-03-10 03:49:00,2025-03-10 07:39:00,2025-03-10 12:49:00,2025-03-10 07:39 KST,2025-03-10 12:49 KST,9.35,1,9.35,127007.2,127007.2,921036.5599999999,2
BTCUSDT,Short,"82,584.801 USDT",19,"-1,569,111.22 USDT","61,118 USDT",3.90 %,03/10/2025 08:54 UTC,03/10/2025 19:27 UTC,"6.43 % 77,595 USDT","-1.17 % 83,564 USDT",2025-03-10 08:54:00,2025-03-10 19:27:00,2025-03-10 17:54:00,2025-03-11 04:27:00,2025-03-10 17:54 KST,2025-03-11 04:27 KST,61118.0,1,61118.0,-1569111.22,1569111.22,982154.5599999999,2
BTCUSDT,Long,"78,751.66 USDT",9,"708,764.94 USDT","1,584 USDT",0.22 %,03/10/2025 19:27 UTC,03/10/2025 19:41 UTC,"0.93 % 79,485 USDT","-0.28 % 78,532 USDT",2025-03-10 19:27:00,2025-03-10 19:41:00,2025-03-11 04:27:00,2025-03-11 04:41:00,2025-03-11 04:27 KST,2025-03-11 04:41 KST,1584.0,1,1584.0,708764.94,708764.94,983738.5599999999,2
BTCUSDT,Short,"80,931.435 USDT",13,"-1,044,234.59 USDT",-810.03 USDT,-0.08 %,03/11/2025 06:44 UTC,03/11/2025 14:02 UTC,"1.02 % 80,111 USDT","-1.14 % 81,868 USDT",2025-03-11 06:44:00,2025-03-11 14:02:00,2025-03-11 15:44:00,2025-03-11 23:02:00,2025-03-11 15:44 KST,2025-03-11 23:02 KST,810.03,-1,-810.03,-1044234.59,1044234.59,982928.5299999999,2
BTCUSDT,Long,"79,829.145 USDT",16,"1,277,266.31 USDT","10,955 USDT",0.86 %,03/11/2025 14:04 UTC,03/11/2025 15:54 UTC,"2.09 % 81,494 USDT","-1.01 % 79,026 USDT",2025-03-11 14:04:00,2025-03-11 15:54:00,2025-03-11 23:04:00,2025-03-12 00:54:00,2025-03-11 23:04 KST,2025-03-12 00:54 KST,10955.0,1,10955.0,1277266.31,1277266.31,993883.5299999999,2
ETHUSDT,Long,"1,844.812 USDT",99,"182,636.42 USDT",259.35 USDT,0.14 %,03/11/2025 14:42 UTC,03/11/2025 14:49 UTC,"0.89 % 1,861 USDT","-0.15 % 1,842 USDT",2025-03-11 14:42:00,2025-03-11 14:49:00,2025-03-11 23:42:00,2025-03-11 23:49:00,2025-03-11 23:42 KST,2025-03-11 23:49 KST,259.35,1,259.35,182636.42,182636.42,994142.8799999999,2
BTCUSDT,Short,"81,294.1 USDT",5,"406,470.50 USDT",796.85 USDT,0.20 %,03/11/2025 16:25 UTC,03/11/2025 17:02 UTC,"0.14 % 81,183 USDT","-0.48 % 81,688 USDT",2025-03-11 16:25:00,2025-03-11 17:02:00,2025-03-12 01:25:00,2025-03-12 02:02:00,2025-03-12 01:25 KST,2025-03-12 02:02 KST,796.85,1,796.85,406470.5,406470.5,994939.7299999999,2
BTCUSDT,Short,"82,235.559 USDT",6,"493,413.36 USDT","3,097 USDT",0.63 %,03/11/2025 18:15 UTC,03/12/2025 07:07 UTC,"1.05 % 81,380 USDT","-1.61 % 83,585 USDT",2025-03-11 18:15:00,2025-03-12 07:07:00,2025-03-12 03:15:00,2025-03-12 16:07:00,2025-03-12 03:15 KST,2025-03-12 16:07 KST,3097.0,1,3097.0,493413.36,493413.36,998036.7299999999,2
ETHUSDT,Long,"1,901.115 USDT",99,"188,210.43 USDT","2,149 USDT",1.14 %,03/12/2025 07:05 UTC,03/12/2025 08:37 UTC,"1.50 % 1,929 USDT","-1.64 % 1,870 USDT",2025-03-12 07:05:00,2025-03-12 08:37:00,2025-03-12 16:05:00,2025-03-12 17:37:00,2025-03-12 16:05 KST,2025-03-12 17:37 KST,2149.0,1,2149.0,188210.43,188210.43,1000185.7299999999,2
BTCUSDT,Short,"83,692.027 USDT",5,"418,460.13 USDT","7,894 USDT",1.89 %,03/12/2025 12:43 UTC,03/12/2025 15:01 UTC,"2.63 % 81,543 USDT","-0.40 % 84,029 USDT",2025-03-12 12:43:00,2025-03-12 15:01:00,2025-03-12 21:43:00,2025-03-13 00:01:00,2025-03-12 21:43 KST,2025-03-13 00:01 KST,7894.0,1,7894.0,418460.13,418460.13,1008079.7299999999,2
BTCUSDT,Long,"80,812.349 USDT",5,"404,061.74 USDT","4,867 USDT",1.20 %,03/12/2025 15:10 UTC,03/12/2025 16:27 UTC,"1.78 % 82,247 USDT","-0.08 % 80,751 USDT",2025-03-12 15:10:00,2025-03-12 16:27:00,2025-03-13 00:10:00,2025-03-13 01:27:00,2025-03-13 00:10 KST,2025-03-13 01:27 KST,4867.0,1,4867.0,404061.74,404061.74,1012946.7299999999,2
BTCUSDT,Short,"83,009 USDT",5,"-415,045.00 USDT","1,558 USDT",0.38 %,03/12/2025 21:47 UTC,03/13/2025 12:49 UTC,"0.64 % 82,477 USDT","-1.38 % 84,172 USDT",2025-03-12 21:47:00,2025-03-13 12:49:00,2025-03-13 06:47:00,2025-03-13 21:49:00,2025-03-13 06:47 KST,2025-03-13 21:49 KST,1558.0,1,1558.0,-415045.0,415045.0,1014504.7299999999,2
BTCUSDT,Long,"81,150.1 USDT",5,"405,750.50 USDT","8,276 USDT",2.04 %,03/13/2025 15:47 UTC,03/14/2025 14:36 UTC,"3.33 % 83,856 USDT","-1.54 % 79,903 USDT",2025-03-13 15:47:00,2025-03-14 14:36:00,2025-03-14 00:47:00,2025-03-14 23:36:00,2025-03-14 00:47 KST,2025-03-14 23:36 KST,8276.0,1,8276.0,405750.5,405750.5,1022780.7299999999,2
ETHUSDT,Long,"1,843.906 USDT",99,"182,546.74 USDT","-1,306.72 USDT",-0.72 %,03/13/2025 17:28 UTC,03/13/2025 17:45 UTC,"0.09 % 1,845 USDT","-1.07 % 1,824 USDT",2025-03-13 17:28:00,2025-03-13 17:45:00,2025-03-14 02:28:00,2025-03-14 02:45:00,2025-03-14 02:28 KST,2025-03-14 02:45 KST,1306.72,-1,-1306.72,182546.74,182546.74,1021474.0099999999,2
ETHUSDT,Long,"1,829.569 USDT",133,"243,332.63 USDT","9,231 USDT",3.79 %,03/13/2025 17:53 UTC,03/14/2025 14:23 UTC,"4.63 % 1,914 USDT","-0.39 % 1,822 USDT",2025-03-13 17:53:00,2025-03-14 14:23:00,2025-03-14 02:53:00,2025-03-14 23:23:00,2025-03-14 02:53 KST,2025-03-14 23:23 KST,9231.0,1,9231.0,243332.63,243332.63,1030705.0099999999,2
BTCUSDT,Short,"83,966.65 USDT",13,"-1,089,499.20 USDT","11,372 USDT",1.04 %,03/14/2025 14:55 UTC,03/17/2025 00:51 UTC,"1.90 % 82,403 USDT","-1.37 % 85,130 USDT",2025-03-14 14:55:00,2025-03-17 00:51:00,2025-03-14 23:55:00,2025-03-17 09:51:00,2025-03-14 23:55 KST,2025-03-17 09:51 KST,11372.0,1,11372.0,-1089499.2,1089499.2,1042077.0099999999,2
BTCUSDT,Short,"83,685.7 USDT",7,"585,799.90 USDT","2,944 USDT",0.50 %,03/17/2025 04:35 UTC,03/17/2025 12:15 UTC,"1.18 % 82,709 USDT","-0.03 % 83,710 USDT",2025-03-17 04:35:00,2025-03-17 12:15:00,2025-03-17 13:35:00,2025-03-17 21:15:00,2025-03-17 13:35 KST,2025-03-17 21:15 KST,2944.0,1,2944.0,585799.9,585799.9,1045021.0099999999,2
BTCUSDT,Short,"83,659.4 USDT",9,"-752,934.60 USDT","9,689 USDT",1.29 %,03/17/2025 16:36 UTC,03/18/2025 15:36 UTC,"1.68 % 82,278 USDT","-1.17 % 84,647 USDT",2025-03-17 16:36:00,2025-03-18 15:36:00,2025-03-18 01:36:00,2025-03-19 00:36:00,2025-03-18 01:36 KST,2025-03-19 00:36 KST,9689.0,1,9689.0,-752934.6,752934.6,1054710.0099999998,2
BTCUSDT,Long,"82,094.8 USDT",5,"410,474.00 USDT","7,218 USDT",1.76 %,03/18/2025 15:40 UTC,03/19/2025 11:57 UTC,"2.43 % 84,088 USDT","-1.09 % 81,203 USDT",2025-03-18 15:40:00,2025-03-19 11:57:00,2025-03-19 00:40:00,2025-03-19 20:57:00,2025-03-19 00:40 KST,2025-03-19 20:57 KST,7218.0,1,7218.0,410474.0,410474.0,1061928.0099999998,2
BTCUSDT,Short,"84,687.066 USDT",21.952,"-1,859,050.47 USDT","-42,133.91 USDT",-2.27 %,03/19/2025 12:23 UTC,03/19/2025 23:26 UTC,"0.98 % 83,866 USDT","-2.02 % 86,433 USDT",2025-03-19 12:23:00,2025-03-19 23:26:00,2025-03-19 21:23:00,2025-03-20 08:26:00,2025-03-19 21:23 KST,2025-03-20 08:26 KST,42133.91,-1,-42133.91,-1859050.47,1859050.47,1019794.0999999997,2
BTCUSDT,Short,"86,470.457 USDT",22,"-1,902,350.06 USDT","9,681 USDT",0.51 %,03/20/2025 00:29 UTC,03/20/2025 14:17 UTC,"1.75 % 84,981 USDT",,2025-03-20 00:29:00,2025-03-20 14:17:00,2025-03-20 09:29:00,2025-03-20 23:17:00,2025-03-20 09:29 KST,2025-03-20 23:17 KST,9681.0,1,9681.0,-1902350.06,1902350.06,1029475.0999999997,2
BTCUSDT,Short,"86,173.326 USDT",5,"-430,866.63 USDT","1,268 USDT",0.29 %,03/20/2025 14:33 UTC,03/20/2025 15:01 UTC,"0.28 % 85,936 USDT","-0.06 % 86,223 USDT",2025-03-20 14:33:00,2025-03-20 15:01:00,2025-03-20 23:33:00,2025-03-21 00:01:00,2025-03-20 23:33 KST,2025-03-21 00:01 KST,1268.0,1,1268.0,-430866.63,430866.63,1030743.0999999997,2
BTCUSDT,Short,"85,483.198 USDT",13,"1,111,281.58 USDT","12,272 USDT",1.10 %,03/20/2025 15:31 UTC,03/20/2025 19:47 UTC,"2.11 % 83,718 USDT",,2025-03-20 15:31:00,2025-03-20 19:47:00,2025-03-21 00:31:00,2025-03-21 04:47:00,2025-03-21 00:31 KST,2025-03-21 04:47 KST,12272.0,1,12272.0,1111281.58,1111281.58,1043015.0999999997,2
ETHUSDT,Short,"2,049.99 USDT",99,"202,949.01 USDT","-2,846.55 USDT",-1.40 %,03/24/2025 05:44 UTC,03/24/2025 08:19 UTC,"0.17 % 2,046 USDT","-1.24 % 2,075 USDT",2025-03-24 05:44:00,2025-03-24 08:19:00,2025-03-24 14:44:00,2025-03-24 17:19:00,2025-03-24 14:44 KST,2025-03-24 17:19 KST,2846.55,-1,-2846.55,202949.01,202949.01,1040168.5499999997,2
BTCUSDT,Short,"87,529.524 USDT",15,"-1,312,942.85 USDT","2,946 USDT",0.22 %,03/24/2025 06:21 UTC,03/25/2025 09:36 UTC,"1.41 % 86,315 USDT","-1.04 % 88,449 USDT",2025-03-24 06:21:00,2025-03-25 09:36:00,2025-03-24 15:21:00,2025-03-25 18:36:00,2025-03-24 15:21 KST,2025-03-25 18:36 KST,2946.0,1,2946.0,-1312942.85,1312942.85,1043114.5499999997,2
ETHUSDT,Short,"2,082.824 USDT",222,"-462,387.03 USDT","4,266 USDT",0.92 %,03/24/2025 14:40 UTC,03/25/2025 07:04 UTC,"2.13 % 2,039 USDT","-0.69 % 2,097 USDT",2025-03-24 14:40:00,2025-03-25 07:04:00,2025-03-24 23:40:00,2025-03-25 16:04:00,2025-03-24 23:40 KST,2025-03-25 16:04 KST,4266.0,1,4266.0,-462387.03,462387.03,1047380.5499999997,2
BTCUSDT,Short,"87,996.856 USDT",6,"-527,981.14 USDT","1,044 USDT",0.20 %,03/25/2025 14:51 UTC,03/25/2025 18:56 UTC,"0.49 % 87,569 USDT","-0.21 % 88,180 USDT",2025-03-25 14:51:00,2025-03-25 18:56:00,2025-03-25 23:51:00,2025-03-26 03:56:00,2025-03-25 23:51 KST,2025-03-26 03:56 KST,1044.0,1,1044.0,-527981.14,527981.14,1048424.5499999997,2
BTCUSDT,Short,"88,321.691 USDT",7,"618,251.84 USDT","3,708 USDT",0.60 %,03/25/2025 20:12 UTC,03/26/2025 07:32 UTC,"1.46 % 87,050 USDT","-0.08 % 88,389 USDT",2025-03-25 20:12:00,2025-03-26 07:32:00,2025-03-26 05:12:00,2025-03-26 16:32:00,2025-03-26 05:12 KST,2025-03-26 16:32 KST,3708.0,1,3708.0,618251.84,618251.84,1052132.5499999998,2
BTCUSDT,Short,"87,861.5 USDT",9,"790,753.50 USDT","10,316 USDT",1.30 %,03/26/2025 09:05 UTC,03/26/2025 20:21 UTC,"2.30 % 85,885 USDT","-0.38 % 88,200 USDT",2025-03-26 09:05:00,2025-03-26 20:21:00,2025-03-26 18:05:00,2025-03-27 05:21:00,2025-03-26 18:05 KST,2025-03-27 05:21 KST,10316.0,1,10316.0,790753.5,790753.5,1062448.5499999998,2
BTCUSDT,Short,"87,301.733 USDT",9,"-785,715.60 USDT","5,878 USDT",0.75 %,03/27/2025 07:24 UTC,03/27/2025 14:38 UTC,"1.65 % 85,883 USDT","-0.25 % 87,520 USDT",2025-03-27 07:24:00,2025-03-27 14:38:00,2025-03-27 16:24:00,2025-03-27 23:38:00,2025-03-27 16:24 KST,2025-03-27 23:38 KST,5878.0,1,5878.0,-785715.6,785715.6,1068326.5499999998,2
BTCUSDT,Short,"87,170.3 USDT",7,"610,192.10 USDT","9,256 USDT",1.52 %,03/27/2025 15:02 UTC,03/28/2025 05:43 UTC,"1.52 % 85,862 USDT","-0.55 % 87,652 USDT",2025-03-27 15:02:00,2025-03-28 05:43:00,2025-03-28 00:02:00,2025-03-28 14:43:00,2025-03-28 00:02 KST,2025-03-28 14:43 KST,9256.0,1,9256.0,610192.1,610192.1,1077582.5499999998,2
TUTUSDT,Short,0.048 USDT,"555,555","26,678.11 USDT",73.23 USDT,0.27 %,03/27/2025 20:42 UTC,03/27/2025 20:43 UTC,,,2025-03-27 20:42:00,2025-03-27 20:43:00,2025-03-28 05:42:00,2025-03-28 05:43:00,2025-03-28 05:42 KST,2025-03-28 05:43 KST,73.23,1,73.23,26678.11,26678.11,1077655.7799999998,2
