Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period
ALTUSDT,Short,0.134 USDT,"373,601","49,909.36 USDT",-564.38 USDT,-1.13 %,09/30/2024 17:30 UTC,09/30/2024 20:05 UTC,2.04 % 0.13 USDT,-0.83 % 0.13 USDT,2024-09-30 17:30:00,2024-09-30 20:05:00,2024-10-01 02:30:00,2024-10-01 05:05:00,2024-10-01 02:30 KST,2024-10-01 05:05 KST,564.38,-1,-564.38,49909.36,49909.36,1395977.8799999973,2
EIGENUSDT,Long,3.585 USDT,"157,696.6","601,416.83 USDT","-10,710.37 USDT",-1.78 %,10/01/2024 11:41 UTC,10/02/2024 18:14 UTC,24.13 % 4.45 USDT,-7.05 % 3.33 USDT,2024-10-01 11:41:00,2024-10-02 18:14:00,2024-10-01 20:41:00,2024-10-03 03:14:00,2024-10-01 20:41 KST,2024-10-03 03:14 KST,10710.37,-1,-10710.37,601416.83,601416.83,1385267.5099999972,2
BTCUSDT,Long,"60,518.238 USDT",16.535,"1,000,669.07 USDT","14,591 USDT",1.46 %,10/01/2024 20:43 UTC,10/02/2024 18:08 UTC,"3.04 % 62,355 USDT","-0.30 % 60,335 USDT",2024-10-01 20:43:00,2024-10-02 18:08:00,2024-10-02 05:43:00,2024-10-03 03:08:00,2024-10-02 05:43 KST,2024-10-03 03:08 KST,14591.0,1,14591.0,1000669.07,1000669.07,1399858.5099999972,2
WIFUSDT,Long,2.311 USDT,"43,315.8","100,113.70 USDT","1,589 USDT",1.59 %,10/01/2024 20:48 UTC,10/02/2024 00:36 UTC,2.97 % 2.38 USDT,-3.16 % 2.24 USDT,2024-10-01 20:48:00,2024-10-02 00:36:00,2024-10-02 05:48:00,2024-10-02 09:36:00,2024-10-02 05:48 KST,2024-10-02 09:36 KST,1589.0,1,1589.0,100113.7,100113.7,1401447.5099999972,2
EIGENUSDT,Long,3.273 USDT,"215,713.2","710,432.44 USDT","95,742 USDT",13.48 %,10/02/2024 18:28 UTC,10/10/2024 16:09 UTC,27.36 % 4.17 USDT,-3.16 % 3.17 USDT,2024-10-02 18:28:00,2024-10-10 16:09:00,2024-10-03 03:28:00,2024-10-11 01:09:00,2024-10-03 03:28 KST,2024-10-11 01:09 KST,95742.0,1,95742.0,710432.44,710432.44,1497189.5099999972,2
TAOUSDT,Long,557.445 USDT,522.012,"255,690.87 USDT","39,105 USDT",15.29 %,10/02/2024 18:51 UTC,10/10/2024 15:37 UTC,21.62 % 677.98 USDT,-15.40 % 471.62 USDT,2024-10-02 18:51:00,2024-10-10 15:37:00,2024-10-03 03:51:00,2024-10-11 00:37:00,2024-10-03 03:51 KST,2024-10-11 00:37 KST,39105.0,1,39105.0,255690.87,255690.87,1536294.5099999972,2
BTCUSDT,Long,"60,266.422 USDT",3.967,"239,076.90 USDT",-930.35 USDT,-0.39 %,10/02/2024 19:18 UTC,10/02/2024 19:37 UTC,"0.29 % 60,439 USDT","-0.36 % 60,051 USDT",2024-10-02 19:18:00,2024-10-02 19:37:00,2024-10-03 04:18:00,2024-10-03 04:37:00,2024-10-03 04:18 KST,2024-10-03 04:37 KST,930.35,-1,-930.35,239076.9,239076.9,1535364.1599999971,2
BTCUSDT,Long,"60,329.4 USDT",8.293,"500,311.71 USDT",963.29 USDT,0.19 %,10/02/2024 20:01 UTC,10/03/2024 12:07 UTC,"1.86 % 61,452 USDT","-0.39 % 60,091 USDT",2024-10-02 20:01:00,2024-10-03 12:07:00,2024-10-03 05:01:00,2024-10-03 21:07:00,2024-10-03 05:01 KST,2024-10-03 21:07 KST,963.29,1,963.29,500311.71,500311.71,1536327.4499999972,2
POPCATUSDT,Short,1.417 USDT,"105,637","-149,713.43 USDT","19,106 USDT",12.76 %,10/06/2024 15:55 UTC,10/10/2024 00:59 UTC,25.39 % 1.13 USDT,-4.21 % 1.48 USDT,2024-10-06 15:55:00,2024-10-10 00:59:00,2024-10-07 00:55:00,2024-10-10 09:59:00,2024-10-07 00:55 KST,2024-10-10 09:59 KST,19106.0,1,19106.0,-149713.43,149713.43,1555433.4499999972,2
LINKUSDT,Short,10.988 USDT,"48,872.57","-550,255.60 USDT","18,009 USDT",3.27 %,10/06/2024 18:53 UTC,10/11/2024 12:40 UTC,6.92 % 10.28 USDT,-6.14 % 11.71 USDT,2024-10-06 18:53:00,2024-10-11 12:40:00,2024-10-07 03:53:00,2024-10-11 21:40:00,2024-10-07 03:53 KST,2024-10-11 21:40 KST,18009.0,1,18009.0,-550255.6,550255.6,1573442.4499999972,2
AAVEUSDT,Long,140.837 USDT,"3,521.3","500,513.14 USDT","-14,069.82 USDT",-2.81 %,10/06/2024 18:53 UTC,10/10/2024 16:12 UTC,9.91 % 154.79 USDT,-1.43 % 138.82 USDT,2024-10-06 18:53:00,2024-10-10 16:12:00,2024-10-07 03:53:00,2024-10-11 01:12:00,2024-10-07 03:53 KST,2024-10-11 01:12 KST,14069.82,-1,-14069.82,500513.14,500513.14,1559372.629999997,2
UNIUSDT,Long,7.158 USDT,"71,205","509,701.00 USDT","68,047 USDT",13.35 %,10/06/2024 18:53 UTC,10/10/2024 14:22 UTC,14.97 % 8.23 USDT,-3.51 % 6.91 USDT,2024-10-06 18:53:00,2024-10-10 14:22:00,2024-10-07 03:53:00,2024-10-10 23:22:00,2024-10-07 03:53 KST,2024-10-10 23:22 KST,68047.0,1,68047.0,509701.0,509701.0,1627419.629999997,2
MKRUSDT,Short,"1,412.684 USDT",309.33,"-451,807.49 USDT","21,669 USDT",4.80 %,10/06/2024 18:53 UTC,10/11/2024 12:41 UTC,"6.71 % 1,323 USDT","-5.19 % 1,490 USDT",2024-10-06 18:53:00,2024-10-11 12:41:00,2024-10-07 03:53:00,2024-10-11 21:41:00,2024-10-07 03:53 KST,2024-10-11 21:41 KST,21669.0,1,21669.0,-451807.49,451807.49,1649088.629999997,2
APTUSDT,Short,9.124 USDT,"55,186.1","-503,529.68 USDT","-13,335.08 USDT",-2.65 %,10/07/2024 18:48 UTC,10/08/2024 17:57 UTC,3.44 % 8.82 USDT,-2.55 % 9.36 USDT,2024-10-07 18:48:00,2024-10-08 17:57:00,2024-10-08 03:48:00,2024-10-09 02:57:00,2024-10-08 03:48 KST,2024-10-09 02:57 KST,13335.08,-1,-13335.08,-503529.68,503529.68,1635753.549999997,2
BTCUSDT,Short,"63,260.159 USDT",6.308,"-399,045.08 USDT","5,975 USDT",1.50 %,10/07/2024 18:52 UTC,10/08/2024 19:32 UTC,"2.21 % 61,890 USDT","-0.21 % 63,394 USDT",2024-10-07 18:52:00,2024-10-08 19:32:00,2024-10-08 03:52:00,2024-10-09 04:32:00,2024-10-08 03:52 KST,2024-10-09 04:32 KST,5975.0,1,5975.0,-399045.08,399045.08,1641728.549999997,2
DOTUSDT,Short,4.09 USDT,"36,656.6","149,909.36 USDT",-876.25 USDT,-0.58 %,10/08/2024 13:23 UTC,10/08/2024 13:24 UTC,,-0.28 % 4.10 USDT,2024-10-08 13:23:00,2024-10-08 13:24:00,2024-10-08 22:23:00,2024-10-08 22:24:00,2024-10-08 22:23 KST,2024-10-08 22:24 KST,876.25,-1,-876.25,149909.36,149909.36,1640852.299999997,2
ETHBTC,Long,0.039 USDT,465.74,18.26 USDT,-0.02 USDT,-0.09 %,10/08/2024 16:40 UTC,10/09/2024 20:58 UTC,1.30 % 0.04 USDT,-0.48 % 0.04 USDT,2024-10-08 16:40:00,2024-10-09 20:58:00,2024-10-09 01:40:00,2024-10-10 05:58:00,2024-10-09 01:40 KST,2024-10-10 05:58 KST,0.02,-1,-0.02,18.26,18.26,1640852.279999997,2
APTUSDT,Short,9.122 USDT,"31,901.1","-298,978.91 USDT","29,508 USDT",9.87 %,10/08/2024 19:05 UTC,10/10/2024 20:31 UTC,15.66 % 7.89 USDT,-4.16 % 9.52 USDT,2024-10-08 19:05:00,2024-10-10 20:31:00,2024-10-09 04:05:00,2024-10-11 05:31:00,2024-10-09 04:05 KST,2024-10-11 05:31 KST,29508.0,1,29508.0,-298978.91,298978.91,1670360.279999997,2
NEIROUSDT,Short,0.002 USDT,"26,302,804","49,941.13 USDT","4,327 USDT",8.66 %,10/09/2024 01:54 UTC,10/09/2024 11:52 UTC,16.95 % 0.00 USDT,-1.45 % 0.00 USDT,2024-10-09 01:54:00,2024-10-09 11:52:00,2024-10-09 10:54:00,2024-10-09 20:52:00,2024-10-09 10:54 KST,2024-10-09 20:52 KST,4327.0,1,4327.0,49941.13,49941.13,1674687.279999997,2
SUIUSDT,Long,1.844 USDT,"267,639.8","493,425.43 USDT","-9,585.06 USDT",-1.94 %,10/09/2024 21:02 UTC,10/10/2024 09:20 UTC,3.23 % 1.90 USDT,-2.28 % 1.80 USDT,2024-10-09 21:02:00,2024-10-10 09:20:00,2024-10-10 06:02:00,2024-10-10 18:20:00,2024-10-10 06:02 KST,2024-10-10 18:20 KST,9585.06,-1,-9585.06,493425.43,493425.43,1665102.219999997,2
SUIUSDT,Long,1.802 USDT,"109,372.2","200,255.08 USDT","-2,807.23 USDT",-1.40 %,10/10/2024 11:19 UTC,10/10/2024 16:08 UTC,3.19 % 1.86 USDT,-0.82 % 1.79 USDT,2024-10-10 11:19:00,2024-10-10 16:08:00,2024-10-10 20:19:00,2024-10-11 01:08:00,2024-10-10 20:19 KST,2024-10-11 01:08 KST,2807.23,-1,-2807.23,200255.08,200255.08,1662294.989999997,2
ETHUSDT,Short,"2,405.254 USDT",829.571,"-1,995,328.76 USDT","33,231 USDT",1.67 %,10/10/2024 12:33 UTC,10/10/2024 20:43 UTC,"2.97 % 2,335 USDT","-0.29 % 2,412 USDT",2024-10-10 12:33:00,2024-10-10 20:43:00,2024-10-10 21:33:00,2024-10-11 05:43:00,2024-10-10 21:33 KST,2024-10-11 05:43 KST,33231.0,1,33231.0,-1995328.76,1995328.76,1695525.989999997,2
BTCUSDT,Short,"60,750.243 USDT",6.583,"-399,918.85 USDT","10,417 USDT",2.60 %,10/10/2024 16:09 UTC,10/10/2024 18:14 UTC,"2.76 % 59,120 USDT",,2024-10-10 16:09:00,2024-10-10 18:14:00,2024-10-11 01:09:00,2024-10-11 03:14:00,2024-10-11 01:09 KST,2024-10-11 03:14 KST,10417.0,1,10417.0,-399918.85,399918.85,1705942.989999997,2
SUIUSDT,Long,1.773 USDT,"84,625.7","150,047.37 USDT",-865.90 USDT,-0.58 %,10/10/2024 18:12 UTC,10/10/2024 18:28 UTC,0.28 % 1.78 USDT,-0.79 % 1.76 USDT,2024-10-10 18:12:00,2024-10-10 18:28:00,2024-10-11 03:12:00,2024-10-11 03:28:00,2024-10-11 03:12 KST,2024-10-11 03:28 KST,865.9,-1,-865.9,150047.37,150047.37,1705077.089999997,2
SUIUSDT,Long,1.79 USDT,"441,662.7","790,616.52 USDT","99,706 USDT",12.61 %,10/10/2024 18:29 UTC,10/15/2024 20:10 UTC,32.28 % 2.37 USDT,-0.89 % 1.77 USDT,2024-10-10 18:29:00,2024-10-15 20:10:00,2024-10-11 03:29:00,2024-10-16 05:10:00,2024-10-11 03:29 KST,2024-10-16 05:10 KST,99706.0,1,99706.0,790616.52,790616.52,1804783.089999997,2
SOLUSDT,Short,136.912 USDT,"5,477","-749,865.27 USDT","-4,971.49 USDT",-0.66 %,10/10/2024 18:42 UTC,10/10/2024 20:31 UTC,,-1.19 % 138.57 USDT,2024-10-10 18:42:00,2024-10-10 20:31:00,2024-10-11 03:42:00,2024-10-11 05:31:00,2024-10-11 03:42 KST,2024-10-11 05:31 KST,4971.49,-1,-4971.49,-749865.27,749865.27,1799811.599999997,2
BTCUSDT,Long,"60,648.075 USDT",8.513,"516,297.06 USDT","50,615 USDT",9.80 %,10/10/2024 20:27 UTC,10/15/2024 21:12 UTC,"12.05 % 67,953 USDT","-1.81 % 59,550 USDT",2024-10-10 20:27:00,2024-10-15 21:12:00,2024-10-11 05:27:00,2024-10-16 06:12:00,2024-10-11 05:27 KST,2024-10-16 06:12 KST,50615.0,1,50615.0,516297.06,516297.06,1850426.599999997,2
EIGENUSDT,Long,3.684 USDT,"37,899.9","139,638.06 USDT","-5,418.29 USDT",-3.88 %,10/12/2024 19:27 UTC,10/16/2024 02:48 UTC,3.46 % 3.81 USDT,-7.58 % 3.40 USDT,2024-10-12 19:27:00,2024-10-16 02:48:00,2024-10-13 04:27:00,2024-10-16 11:48:00,2024-10-13 04:27 KST,2024-10-16 11:48 KST,5418.29,-1,-5418.29,139638.06,139638.06,1845008.309999997,2
1000PEPEUSDT,Long,0.01 USDT,"39,376,667","400,145.58 USDT","3,343 USDT",0.84 %,10/15/2024 12:02 UTC,10/16/2024 19:30 UTC,9.06 % 0.01 USDT,-1.22 % 0.01 USDT,2024-10-15 12:02:00,2024-10-16 19:30:00,2024-10-15 21:02:00,2024-10-17 04:30:00,2024-10-15 21:02 KST,2024-10-17 04:30 KST,3343.0,1,3343.0,400145.58,400145.58,1848351.309999997,2
SUIUSDT,Long,2.001 USDT,"74,969","150,025.54 USDT",207.54 USDT,0.14 %,10/15/2024 21:11 UTC,10/16/2024 16:09 UTC,4.72 % 2.10 USDT,-0.95 % 1.98 USDT,2024-10-15 21:11:00,2024-10-16 16:09:00,2024-10-16 06:11:00,2024-10-17 01:09:00,2024-10-16 06:11 KST,2024-10-17 01:09 KST,207.54,1,207.54,150025.54,150025.54,1848558.849999997,2
BTCUSDT,Short,"66,374.42 USDT",7.533,"-499,998.51 USDT","-6,679.23 USDT",-1.34 %,10/15/2024 21:12 UTC,10/16/2024 01:18 UTC,"0.24 % 66,215 USDT","-1.23 % 67,202 USDT",2024-10-15 21:12:00,2024-10-16 01:18:00,2024-10-16 06:12:00,2024-10-16 10:18:00,2024-10-16 06:12 KST,2024-10-16 10:18 KST,6679.23,-1,-6679.23,-499998.51,499998.51,1841879.619999997,2
NEARUSDT,Long,4.959 USDT,"30,259","150,063.03 USDT","-1,611.18 USDT",-1.07 %,10/15/2024 21:14 UTC,10/16/2024 19:30 UTC,2.41 % 5.08 USDT,-1.56 % 4.88 USDT,2024-10-15 21:14:00,2024-10-16 19:30:00,2024-10-16 06:14:00,2024-10-17 04:30:00,2024-10-16 06:14 KST,2024-10-17 04:30 KST,1611.18,-1,-1611.18,150063.03,150063.03,1840268.4399999972,2
EIGENUSDT,Long,3.317 USDT,"25,862","85,790.00 USDT",-341.62 USDT,-0.40 %,10/16/2024 06:24 UTC,10/16/2024 19:30 UTC,2.98 % 3.42 USDT,-2.03 % 3.25 USDT,2024-10-16 06:24:00,2024-10-16 19:30:00,2024-10-16 15:24:00,2024-10-17 04:30:00,2024-10-16 15:24 KST,2024-10-17 04:30 KST,341.62,-1,-341.62,85790.0,85790.0,1839926.819999997,2
DOGEUSDT,Long,0.143 USDT,"2,084,581","297,845.95 USDT","-9,286.61 USDT",-3.12 %,10/21/2024 13:22 UTC,10/22/2024 16:23 UTC,3.95 % 0.15 USDT,-3.67 % 0.14 USDT,2024-10-21 13:22:00,2024-10-22 16:23:00,2024-10-21 22:22:00,2024-10-23 01:23:00,2024-10-21 22:22 KST,2024-10-23 01:23 KST,9286.61,-1,-9286.61,297845.95,297845.95,1830640.209999997,2
1000BONKUSDT,Short,0.024 USDT,"8,449,327","-201,776.01 USDT","3,324 USDT",1.65 %,10/21/2024 21:12 UTC,10/22/2024 02:55 UTC,3.47 % 0.02 USDT,-0.27 % 0.02 USDT,2024-10-21 21:12:00,2024-10-22 02:55:00,2024-10-22 06:12:00,2024-10-22 11:55:00,2024-10-22 06:12 KST,2024-10-22 11:55 KST,3324.0,1,3324.0,-201776.01,201776.01,1833964.209999997,2
1000SHIBUSDT,Short,0.019 USDT,"10,824,821","-200,934.04 USDT","2,476 USDT",1.23 %,10/21/2024 21:12 UTC,10/22/2024 04:20 UTC,2.32 % 0.02 USDT,-0.11 % 0.02 USDT,2024-10-21 21:12:00,2024-10-22 04:20:00,2024-10-22 06:12:00,2024-10-22 13:20:00,2024-10-22 06:12 KST,2024-10-22 13:20 KST,2476.0,1,2476.0,-200934.04,200934.04,1836440.209999997,2
WIFUSDT,Short,2.541 USDT,"79,080.8","-200,925.46 USDT","1,648 USDT",0.82 %,10/21/2024 21:12 UTC,10/22/2024 01:32 UTC,2.50 % 2.48 USDT,,2024-10-21 21:12:00,2024-10-22 01:32:00,2024-10-22 06:12:00,2024-10-22 10:32:00,2024-10-22 06:12 KST,2024-10-22 10:32 KST,1648.0,1,1648.0,-200925.46,200925.46,1838088.209999997,2
1000PEPEUSDT,Short,0.01 USDT,"19,499,980","-200,820.62 USDT",981.52 USDT,0.49 %,10/21/2024 21:13 UTC,10/22/2024 01:33 UTC,2.36 % 0.01 USDT,-0.03 % 0.01 USDT,2024-10-21 21:13:00,2024-10-22 01:33:00,2024-10-22 06:13:00,2024-10-22 10:33:00,2024-10-22 06:13 KST,2024-10-22 10:33 KST,981.52,1,981.52,-200820.62,200820.62,1839069.729999997,2
1000FLOKIUSDT,Short,0.153 USDT,"654,272","99,905.97 USDT",149.87 USDT,0.15 %,10/21/2024 21:37 UTC,10/22/2024 02:38 UTC,2.18 % 0.15 USDT,-1.37 % 0.15 USDT,2024-10-21 21:37:00,2024-10-22 02:38:00,2024-10-22 06:37:00,2024-10-22 11:38:00,2024-10-22 06:37 KST,2024-10-22 11:38 KST,149.87,1,149.87,99905.97,99905.97,1839219.599999997,2
POPCATUSDT,Short,1.451 USDT,"103,303","-149,910.98 USDT","6,640 USDT",4.43 %,10/22/2024 16:12 UTC,10/23/2024 06:50 UTC,5.36 % 1.38 USDT,-0.90 % 1.46 USDT,2024-10-22 16:12:00,2024-10-23 06:50:00,2024-10-23 01:12:00,2024-10-23 15:50:00,2024-10-23 01:12 KST,2024-10-23 15:50 KST,6640.0,1,6640.0,-149910.98,149910.98,1845859.599999997,2
BTCUSDT,Long,"65,973.728 USDT",18.99,"1,245,170.72 USDT","36,987 USDT",2.97 %,10/23/2024 15:38 UTC,10/25/2024 23:02 UTC,"4.35 % 68,842 USDT","-1.14 % 65,222 USDT",2024-10-23 15:38:00,2024-10-25 23:02:00,2024-10-24 00:38:00,2024-10-26 08:02:00,2024-10-24 00:38 KST,2024-10-26 08:02 KST,36987.0,1,36987.0,1245170.72,1245170.72,1882846.599999997,2
SUIUSDT,Long,1.882 USDT,"254,760","479,552.20 USDT","-18,540.52 USDT",-3.87 %,10/23/2024 19:52 UTC,10/25/2024 18:00 UTC,8.99 % 2.05 USDT,-4.01 % 1.81 USDT,2024-10-23 19:52:00,2024-10-25 18:00:00,2024-10-24 04:52:00,2024-10-26 03:00:00,2024-10-24 04:52 KST,2024-10-26 03:00 KST,18540.52,-1,-18540.52,479552.2,479552.2,1864306.079999997,2
DOGEUSDT,Long,0.136 USDT,"1,801,198","244,514.11 USDT","-5,874.28 USDT",-2.40 %,10/23/2024 19:52 UTC,10/25/2024 18:10 UTC,5.97 % 0.14 USDT,-2.63 % 0.13 USDT,2024-10-23 19:52:00,2024-10-25 18:10:00,2024-10-24 04:52:00,2024-10-26 03:10:00,2024-10-24 04:52 KST,2024-10-26 03:10 KST,5874.28,-1,-5874.28,244514.11,244514.11,1858431.799999997,2
TAOUSDT,Long,517.292 USDT,472.951,"244,653.73 USDT","-7,041.26 USDT",-2.88 %,10/23/2024 19:52 UTC,10/25/2024 18:10 UTC,8.57 % 561.62 USDT,-3.13 % 501.12 USDT,2024-10-23 19:52:00,2024-10-25 18:10:00,2024-10-24 04:52:00,2024-10-26 03:10:00,2024-10-24 04:52 KST,2024-10-26 03:10 KST,7041.26,-1,-7041.26,244653.73,244653.73,1851390.539999997,2
TAOUSDT,Long,497.04 USDT,120,"59,644.80 USDT",-351.29 USDT,-0.59 %,10/25/2024 22:24 UTC,10/25/2024 23:02 UTC,0.79 % 500.95 USDT,-0.69 % 493.60 USDT,2024-10-25 22:24:00,2024-10-25 23:02:00,2024-10-26 07:24:00,2024-10-26 08:02:00,2024-10-26 07:24 KST,2024-10-26 08:02 KST,351.29,-1,-351.29,59644.8,59644.8,1851039.249999997,2
OPUSDT,Short,1.621 USDT,"381,482.4","-600,522.73 USDT","15,263 USDT",2.54 %,10/26/2024 20:26 UTC,11/05/2024 22:41 UTC,24.62 % 1.30 USDT,-9.41 % 1.79 USDT,2024-10-26 20:26:00,2024-11-05 22:41:00,2024-10-27 05:26:00,2024-11-06 07:41:00,2024-10-27 05:26 KST,2024-11-06 07:41 KST,15263.0,1,15263.0,-600522.73,600522.73,1866302.249999997,2
ARBUSDT,Short,0.53 USDT,"1,166,781.7","-600,723.77 USDT","15,323 USDT",2.55 %,10/26/2024 20:26 UTC,11/05/2024 22:41 UTC,15.07 % 0.46 USDT,-6.75 % 0.57 USDT,2024-10-26 20:26:00,2024-11-05 22:41:00,2024-10-27 05:26:00,2024-11-06 07:41:00,2024-10-27 05:26 KST,2024-11-06 07:41 KST,15323.0,1,15323.0,-600723.77,600723.77,1881625.249999997,2
EIGENUSDT,Long,2.673 USDT,"489,949.5","1,400,149.52 USDT","-73,021.44 USDT",-5.22 %,10/26/2024 20:26 UTC,11/05/2024 22:38 UTC,11.99 % 2.99 USDT,-15.96 % 2.25 USDT,2024-10-26 20:26:00,2024-11-05 22:38:00,2024-10-27 05:26:00,2024-11-06 07:38:00,2024-10-27 05:26 KST,2024-11-06 07:38 KST,73021.44,-1,-73021.44,1400149.52,1400149.52,1808603.809999997,2
ARUSDT,Long,16.007 USDT,"12,521.9","200,436.91 USDT","-1,233.57 USDT",-0.62 %,10/27/2024 12:30 UTC,10/28/2024 12:40 UTC,2.77 % 16.45 USDT,-3.52 % 15.44 USDT,2024-10-27 12:30:00,2024-10-28 12:40:00,2024-10-27 21:30:00,2024-10-28 21:40:00,2024-10-27 21:30 KST,2024-10-28 21:40 KST,1233.57,-1,-1233.57,200436.91,200436.91,1807370.239999997,2
FILUSDT,Short,3.494 USDT,"57,224.6","199,928.74 USDT","-6,885.14 USDT",-3.44 %,10/27/2024 12:30 UTC,10/28/2024 12:42 UTC,0.28 % 3.48 USDT,-3.65 % 3.63 USDT,2024-10-27 12:30:00,2024-10-28 12:42:00,2024-10-27 21:30:00,2024-10-28 21:42:00,2024-10-27 21:30 KST,2024-10-28 21:42 KST,6885.14,-1,-6885.14,199928.74,199928.74,1800485.099999997,2
SANTOSUSDT,Short,7.04 USDT,"3,543.9","-24,949.98 USDT",92.27 USDT,0.37 %,10/28/2024 15:47 UTC,10/28/2024 15:47 UTC,,,2024-10-28 15:47:00,2024-10-28 15:47:00,2024-10-29 00:47:00,2024-10-29 00:47:00,2024-10-29 00:47 KST,2024-10-29 00:47 KST,92.27,1,92.27,-24949.98,24949.98,1800577.369999997,2
POPCATUSDT,Short,1.746 USDT,"85,861","-149,890.11 USDT","-1,967.22 USDT",-1.31 %,10/29/2024 13:46 UTC,10/29/2024 16:23 UTC,2.80 % 1.70 USDT,-1.50 % 1.77 USDT,2024-10-29 13:46:00,2024-10-29 16:23:00,2024-10-29 22:46:00,2024-10-30 01:23:00,2024-10-29 22:46 KST,2024-10-30 01:23 KST,1967.22,-1,-1967.22,-149890.11,149890.11,1798610.149999997,2
LINKUSDT,Short,12.045 USDT,"8,298.67","-99,960.12 USDT","10,408 USDT",10.41 %,10/31/2024 13:42 UTC,11/05/2024 22:41 UTC,19.30 % 10.10 USDT,,2024-10-31 13:42:00,2024-11-05 22:41:00,2024-10-31 22:42:00,2024-11-06 07:41:00,2024-10-31 22:42 KST,2024-11-06 07:41 KST,10408.0,1,10408.0,-99960.12,99960.12,1809018.149999997,2
MOODENGUSDT,Long,0.192 USDT,"1,040,506","200,234.70 USDT","-25,455.30 USDT",-12.71 %,10/31/2024 15:09 UTC,11/02/2024 17:07 UTC,11.03 % 0.21 USDT,-14.15 % 0.17 USDT,2024-10-31 15:09:00,2024-11-02 17:07:00,2024-11-01 00:09:00,2024-11-03 02:07:00,2024-11-01 00:09 KST,2024-11-03 02:07 KST,25455.3,-1,-25455.3,200234.7,200234.7,1783562.849999997,2
DOGEUSDT,Short,0.164 USDT,"73,050","12,000.65 USDT",-5.01 USDT,-0.04 %,11/01/2024 15:28 UTC,11/01/2024 15:28 UTC,,,2024-11-01 15:28:00,2024-11-01 15:28:00,2024-11-02 00:28:00,2024-11-02 00:28:00,2024-11-02 00:28 KST,2024-11-02 00:28 KST,5.01,-1,-5.01,12000.65,12000.65,1783557.839999997,2
BTCUSDT,Long,"67,794.164 USDT",7.375,"499,981.96 USDT","-2,030.85 USDT",-0.41 %,11/03/2024 14:31 UTC,11/03/2024 15:38 UTC,"0.16 % 67,900 USDT","-0.51 % 67,446 USDT",2024-11-03 14:31:00,2024-11-03 15:38:00,2024-11-03 23:31:00,2024-11-04 00:38:00,2024-11-03 23:31 KST,2024-11-04 00:38 KST,2030.85,-1,-2030.85,499981.96,499981.96,1781526.989999997,2
BTCUSDT,Long,"68,001.141 USDT",6.949,"472,539.93 USDT","4,224 USDT",0.89 %,11/03/2024 16:08 UTC,11/04/2024 08:10 UTC,"2.20 % 69,495 USDT","-0.50 % 67,660 USDT",2024-11-03 16:08:00,2024-11-04 08:10:00,2024-11-04 01:08:00,2024-11-04 17:10:00,2024-11-04 01:08 KST,2024-11-04 17:10 KST,4224.0,1,4224.0,472539.93,472539.93,1785750.989999997,2
TAOUSDT,Long,425.093 USDT,42.24,"17,955.94 USDT",166.44 USDT,0.93 %,11/03/2024 16:10 UTC,11/04/2024 08:10 UTC,4.18 % 442.86 USDT,-0.30 % 423.82 USDT,2024-11-03 16:10:00,2024-11-04 08:10:00,2024-11-04 01:10:00,2024-11-04 17:10:00,2024-11-04 01:10 KST,2024-11-04 17:10 KST,166.44,1,166.44,17955.94,17955.94,1785917.429999997,2
BTCUSDT,Long,"67,968.884 USDT",12.766,"867,690.77 USDT","-8,575.90 USDT",-0.99 %,11/04/2024 15:51 UTC,11/04/2024 21:24 UTC,"0.16 % 68,077 USDT","-1.35 % 67,050 USDT",2024-11-04 15:51:00,2024-11-04 21:24:00,2024-11-05 00:51:00,2024-11-05 06:24:00,2024-11-05 00:51 KST,2024-11-05 06:24 KST,8575.9,-1,-8575.9,867690.77,867690.77,1777341.529999997,2
BTCUSDT,Long,"67,180.245 USDT",22.33,"1,500,019.71 USDT","71,260 USDT",4.75 %,11/04/2024 21:59 UTC,11/06/2024 15:31 UTC,"12.62 % 75,656 USDT","-0.21 % 67,037 USDT",2024-11-04 21:59:00,2024-11-06 15:31:00,2024-11-05 06:59:00,2024-11-07 00:31:00,2024-11-05 06:59 KST,2024-11-07 00:31 KST,71260.0,1,71260.0,1500019.71,1500019.71,1848601.529999997,2
AAVEUSDT,Long,129.436 USDT,775.2,"100,338.80 USDT","45,131 USDT",44.98 %,11/04/2024 23:14 UTC,11/12/2024 00:18 UTC,54.25 % 199.65 USDT,-1.26 % 127.81 USDT,2024-11-04 23:14:00,2024-11-12 00:18:00,2024-11-05 08:14:00,2024-11-12 09:18:00,2024-11-05 08:14 KST,2024-11-12 09:18 KST,45131.0,1,45131.0,100338.8,100338.8,1893732.529999997,2
UNIUSDT,Long,6.931 USDT,"14,496","100,477.69 USDT","30,887 USDT",30.74 %,11/04/2024 23:15 UTC,11/12/2024 00:18 UTC,40.07 % 9.71 USDT,-2.43 % 6.76 USDT,2024-11-04 23:15:00,2024-11-12 00:18:00,2024-11-05 08:15:00,2024-11-12 09:18:00,2024-11-05 08:15 KST,2024-11-12 09:18 KST,30887.0,1,30887.0,100477.69,100477.69,1924619.529999997,2
