Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
BTCUSDT,Long,"60,769 USDT",1.267,"76,971.23 USDT","5,058 USDT",6.57 %,05/09/2024 13:50 UTC,05/15/2024 15:18 UTC,"6.77 % 64,881 USDT","-0.49 % 60,472 USDT"
ETHUSDT,Long,"2,859.8 USDT",0.812,"2,321.30 USDT",72.96 USDT,3.14 %,05/14/2024 17:39 UTC,05/15/2024 12:35 UTC,"3.48 % 2,959 USDT",
PENDLEUSDT,Long,4.367 USDT,"4,584","20,019.24 USDT",-350.96 USDT,-1.75 %,05/11/2024 00:16 UTC,05/15/2024 12:35 UTC,2.90 % 4.49 USDT,-12.36 % 3.83 USDT
ETHUSDT,Long,"2,907.5 USDT",29.551,"85,918.95 USDT","1,757 USDT",2.05 %,05/09/2024 13:50 UTC,05/13/2024 14:21 UTC,"2.98 % 2,994 USDT","-1.55 % 2,862 USDT"
ETHUSDT,Long,"3,083.9 USDT",35.747,"110,238.94 USDT","-2,730.10 USDT",-2.48 %,05/06/2024 15:46 UTC,05/08/2024 13:29 UTC,"1.50 % 3,130 USDT","-3.41 % 2,978 USDT"
BTCUSDT,Short,"63,333 USDT",0.006,349.60 USDT,-2.31 USDT,-0.66 %,04/29/2024 22:19 UTC,04/29/2024 22:40 UTC,"0.03 % 63,314 USDT","-0.76 % 63,815 USDT"
WIFUSDT,Long,2.677 USDT,"8,027","21,486.67 USDT",455.57 USDT,2.12 %,04/27/2024 01:17 UTC,04/27/2024 22:52 UTC,5.63 % 2.83 USDT,-2.27 % 2.62 USDT
SOLUSDT,Long,145.64 USDT,"1,285.65","187,820.61 USDT",161.06 USDT,0.09 %,04/24/2024 22:47 UTC,04/25/2024 14:26 UTC,,
SOLUSDT,Long,149.18 USDT,"1,408.05","210,052.90 USDT","1,270 USDT",0.60 %,04/24/2024 15:57 UTC,04/24/2024 19:26 UTC,1.39 % 151.25 USDT,-1.13 % 147.50 USDT
WIFUSDT,Long,2.941 USDT,"240,646","664,977.09 USDT","-50,634.76 USDT",-7.61 %,04/10/2024 22:34 UTC,04/24/2024 13:35 UTC,,
ETHFIUSDT,Long,4.091 USDT,"40,000","163,644.00 USDT",715.20 USDT,0.44 %,04/22/2024 12:05 UTC,04/22/2024 22:57 UTC,1.11 % 4.14 USDT,-2.06 % 4.01 USDT
LINKUSDT,Long,15.334 USDT,"11,533.6","176,856.22 USDT",89.60 USDT,0.05 %,04/22/2024 12:17 UTC,04/22/2024 15:59 UTC,0.44 % 15.40 USDT,-1.17 % 15.15 USDT
SOLUSDT,Long,152.98 USDT,595.54,"91,105.71 USDT",218.15 USDT,0.24 %,04/22/2024 12:30 UTC,04/22/2024 15:58 UTC,0.57 % 153.85 USDT,-0.95 % 151.52 USDT
SOLUSDT,Long,146.88 USDT,"1,000","146,880.00 USDT","-5,169.82 USDT",-3.52 %,04/19/2024 15:34 UTC,04/19/2024 23:03 UTC,0.48 % 147.59 USDT,-3.96 % 141.06 USDT
ENAUSDT,Long,0.968 USDT,"125,000","121,010.00 USDT",-140.58 USDT,-0.12 %,04/19/2024 09:27 UTC,04/19/2024 22:50 UTC,7.54 % 1.04 USDT,-0.37 % 0.96 USDT
SOLUSDT,Long,143.93 USDT,"1,590.91","228,979.68 USDT","-2,064.42 USDT",-0.90 %,04/19/2024 13:26 UTC,04/19/2024 14:26 UTC,0.85 % 145.16 USDT,-0.90 % 142.64 USDT
