Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
ZROUSDT,Long,6.633 USDT,"11,307.1","74,999.99 USDT",-73.64 USDT,-0.10 %,12/06/2024 00:56 UTC,12/06/2024 01:02 UTC,0.38 % 6.66 USDT,-0.59 % 6.59 USDT
SUIUSDT,Long,4.19 USDT,"200,000","837,900.00 USDT","-10,670.16 USDT",-1.27 %,12/05/2024 13:51 UTC,12/05/2024 21:14 UTC,6.07 % 4.44 USDT,-2.71 % 4.08 USDT
ONDOUSDT,Long,1.739 USDT,"998,310.9","1,736,322.89 USDT","11,519 USDT",0.66 %,12/03/2024 23:35 UTC,12/05/2024 07:48 UTC,12.35 % 1.95 USDT,-5.10 % 1.65 USDT
ASTRUSDT,Long,0.089 USDT,"7,012,100","625,062.31 USDT","-13,443.26 USDT",-2.15 %,12/03/2024 23:52 UTC,12/05/2024 07:33 UTC,6.62 % 0.10 USDT,-4.26 % 0.09 USDT
TAOUSDT,Long,638.024 USDT,400,"255,209.56 USDT","9,656 USDT",3.78 %,12/05/2024 01:46 UTC,12/05/2024 06:20 UTC,8.14 % 689.99 USDT,-0.39 % 635.54 USDT
SUIUSDT,Long,3.732 USDT,"300,000","1,119,552.85 USDT","11,787 USDT",1.05 %,12/03/2024 16:42 UTC,12/05/2024 06:11 UTC,8.79 % 4.06 USDT,-5.57 % 3.52 USDT
SOLUSDT,Long,233.92 USDT,"7,384","1,727,263.92 USDT","4,496 USDT",0.26 %,12/04/2024 01:29 UTC,12/05/2024 06:10 UTC,2.15 % 238.95 USDT,-4.62 % 223.11 USDT
WLDUSDT,Long,3.2 USDT,"100,000","320,000.00 USDT","9,994 USDT",3.12 %,12/05/2024 01:48 UTC,12/05/2024 06:09 UTC,4.98 % 3.36 USDT,-0.91 % 3.17 USDT
WLDUSDC,Long,3.312 USDT,"90,569.5","299,999.69 USDT",-834.62 USDT,-0.28 %,12/04/2024 06:34 UTC,12/05/2024 06:09 UTC,5.69 % 3.50 USDT,-5.43 % 3.13 USDT
JUPUSDT,Long,1.308 USDT,"250,000","327,125.00 USDT","-10,006.92 USDT",-3.06 %,12/04/2024 04:20 UTC,12/05/2024 01:46 UTC,2.87 % 1.35 USDT,-5.97 % 1.23 USDT
BNBUSDT,Long,701.548 USDT,"5,731.44","4,020,883.10 USDT","12,809 USDT",0.32 %,12/05/2024 01:17 UTC,12/05/2024 01:36 UTC,0.52 % 705.22 USDT,-1.65 % 690.00 USDT
VETUSDT,Long,0.077 USDT,"2,594,101","199,999.48 USDT","-10,583.54 USDT",-5.29 %,12/03/2024 23:58 UTC,12/04/2024 04:59 UTC,1.51 % 0.08 USDT,-10.39 % 0.07 USDT
TRXUSDT,Long,0.374 USDT,"1,508,234","564,451.09 USDT","16,702 USDT",2.96 %,12/04/2024 02:51 UTC,12/04/2024 03:54 UTC,3.76 % 0.39 USDT,-1.54 % 0.37 USDT
BATUSDT,Long,0.344 USDT,"1,000,000","343,850.00 USDT","-20,650.26 USDT",-6.01 %,12/03/2024 12:42 UTC,12/03/2024 16:19 UTC,0.89 % 0.35 USDT,-11.33 % 0.30 USDT
SUIUSDT,Long,3.731 USDT,"400,000","1,474,884.69 USDT","-2,262.53 USDT",-0.15 %,12/03/2024 13:36 UTC,12/03/2024 16:06 UTC,4.01 % 3.88 USDT,-4.70 % 3.56 USDT
